Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,这破玩意30 好家伙,10,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,星际战士的反应力是吧,5,Xinjiang Counter-terrorism,Famous Content Creator
5,102000,488,"(2021, 4, 16)",CGTN,877496,157,致敬,2,Xinjiang Counter-terrorism,Media
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,能歌善舞,10,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,西方你们为什么不去？你们不是想去吗？,7,Xinjiang Counter-terrorism,Government
1,4633000,13000,"(2024, 11, 16)",我是江无情,1980923,53,不是，钢管劫机？,5,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,这个好看,10,Xinjiang Counter-terrorism,Government
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,真是成也清朝败也清朝,8,Xinjiang Counter-terrorism,Famous Content Creator
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,生活在文明的国度，看惯了人民的军队，就误以为外边的也是这样？,9,Xinjiang Counter-terrorism,Media
4,2518000,24000,"(2021, 2, 19)",共青团中央,11416568,99,致敬,10,Xinjiang Counter-terrorism,Government
2,659000,1658,"(2024, 4, 19)",乌鸦校尉CaptainWuya,2926525,65,果然目前只有兔子和俄罗斯没事,4,Xinjiang Counter-terrorism,Influencer
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,1,6,Xinjiang Counter-terrorism,Government
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,致敬,5,Xinjiang Counter-terrorism,Famous Content Creator
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,好美呀！,5,Xinjiang Counter-terrorism,None
1,1195000,3050,"(2024, 1, 14)",地理科普局,262359,109,左公千古,10,Xinjiang Counter-terrorism,Famous Content Creator
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬,9,Xinjiang Counter-terrorism,Influencer
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,我爱你中国,9,Xinjiang Counter-terrorism,Government
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,无知者太多,8,Xinjiang Counter-terrorism,None
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,泰餐确实是好吃,4,Xinjiang Counter-terrorism,None
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,2021年3月，美国又拿这个说事儿了,8,Xinjiang Counter-terrorism,Media
0,302000,1062,"(2024, 11, 15)",我是小木ovo,3286,42,这么多也敢卖啊，真是为了钱不要良心。,5,Xinjiang Counter-terrorism,None
0,110000,760,"(2024, 11, 27)",油管老外游新手村,32711,136,新疆隔壁是巴基斯坦阿富汗，美军经营了几十年，所以重视反恐,9,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,啊？,7,Xinjiang Counter-terrorism,Famous Content Creator
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,奶制品，可能是羊奶或者牛奶,9,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,我也想去,9,Xinjiang Counter-terrorism,Famous Content Creator
0,94000,149,"(2024, 7, 2)",Yale在大湾区,6847,114,第一次听婷婷讲粤语,3,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,？？？？,10,Xinjiang Counter-terrorism,Government
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,666,7,Xinjiang Counter-terrorism,Government
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,又挖坑,1,Xinjiang Counter-terrorism,Famous Content Creator
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,好丢人，南方人向你们道歉,9,Xinjiang Counter-terrorism,None
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,塔大学子前来报到,5,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,真是吃饱了撑了,8,Xinjiang Counter-terrorism,Government
0,1701000,2460,"(2023, 3, 25)",星晨大海纪,14733,87,千万别劝，血债血偿,3,Xinjiang Counter-terrorism,None
0,230000,1450,"(2024, 8, 20)",长河飞烟,115046,106,中亚,3,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,啊？,9,Xinjiang Counter-terrorism,Famous Content Creator
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,恶之花姚晨进来挨打,6,Xinjiang Counter-terrorism,Government
1,4664000,22000,"(2020, 7, 21)",秋田早上好,419089,129,致敬！,10,Xinjiang Counter-terrorism,Famous Content Creator
1,261000,868,"(2025, 3, 7)",欧肯视线,551148,158,太自由了,8,Xinjiang Counter-terrorism,Famous Content Creator
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,太不容易了,10,Xinjiang Counter-terrorism,Government
0,87000,16,"(2023, 12, 1)",05式自行榴弹炮,4372,125,老画面了，换直10直20都好几年了,7,Xinjiang Counter-terrorism,None
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,应该拍纪录片啊，拍电影不过瘾,9,Xinjiang Counter-terrorism,Government
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,我超级想去玩,7,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,死刑死刑,8,Xinjiang Counter-terrorism,Government
0,124000,232,"(2023, 8, 15)",王生诡秘录,75788,102,昆仑山里都是军事禁区，是火箭军（第二炮兵）的洲际弹道导弹发射基地,2,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,敬礼,9,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,我想进去学手艺，接受培训,6,Xinjiang Counter-terrorism,Government
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,湖南牛逼！,5,Xinjiang Counter-terrorism,Famous Content Creator
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,啊？,10,Xinjiang Counter-terrorism,Famous Content Creator
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,致敬,3,Xinjiang Counter-terrorism,Media
4,2518000,24000,"(2021, 2, 19)",共青团中央,11416568,99,敬礼,7,Xinjiang Counter-terrorism,Government
0,381000,664,"(2023, 3, 13)",子牙观世界--中国龙--,5356,179,能在监仓外走动就知道这些人都已经混得很舒服了,9,Xinjiang Counter-terrorism,None
5,293000,221,"(2021, 4, 2)",观察者网,7368392,32,你不糊涂，你只是失败了,9,Xinjiang Counter-terrorism,Media
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,上面的老地理课代表了,8,Xinjiang Counter-terrorism,Government
1,232000,379,"(2024, 2, 19)",老驴_探案,220905,15,那个时候还没有这么先进，而且那个时候像你说的装备虽然出现了，但是只在部分地区进行小批量实验生产。技术可靠性都不算太成熟。,10,Xinjiang Counter-terrorism,Famous Content Creator
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬,9,Xinjiang Counter-terrorism,Influencer
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,中原也是我朝不可分割的一部分，我们一再重申一个中原。,5,Xinjiang Counter-terrorism,Media
0,110000,760,"(2024, 11, 27)",油管老外游新手村,32711,136,贵了 一个还差不多,6,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,这在新疆本来就是20,5,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,钢笔样子 上海脏话,9,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,坚决打击！,8,Xinjiang Counter-terrorism,Government
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,别笑，懂王是真的懂，他真的没说错,3,Xinjiang Counter-terrorism,Famous Content Creator
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,我笑了,9,Xinjiang Counter-terrorism,Government
0,215000,1722,"(2024, 9, 12)",南京张小品,158942,170,左公千古,9,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,左工千古,10,Xinjiang Counter-terrorism,Government
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,历史都不全何谈爱国,10,Xinjiang Counter-terrorism,Media
1,4633000,13000,"(2024, 11, 16)",我是江无情,1980923,53,六名一等功被成功制服,9,Xinjiang Counter-terrorism,Famous Content Creator
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,刮了这群xx,6,Xinjiang Counter-terrorism,Government
2,644000,668,"(2025, 1, 2)",安柏然Andy,909109,147,下大雪了,5,Xinjiang Counter-terrorism,Influencer
0,253000,178,"(2024, 9, 21)",珂珂说案,132493,104,民警当时就在现场了，但是没有枪，只有警棍,10,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,啊？,10,Xinjiang Counter-terrorism,Famous Content Creator
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,背后是美以！以色列野心太大,7,Xinjiang Counter-terrorism,Media
0,302000,1062,"(2024, 11, 15)",我是小木ovo,3286,42,这种观念，咎由自取,3,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,向全世界宣战,9,Xinjiang Counter-terrorism,Government
0,746000,3964,"(2020, 10, 6)",大红矛,8458,70,向英雄前辈，致敬,6,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,在中国，这里没有一点争议，请明确。,7,Xinjiang Counter-terrorism,None
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,哦，我一直在拘留营读书（,5,Xinjiang Counter-terrorism,Government
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,把七河割了,8,Xinjiang Counter-terrorism,Famous Content Creator
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,这小伙子真帅,9,Xinjiang Counter-terrorism,Government
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,30公岁,7,Xinjiang Counter-terrorism,Famous Content Creator
0,120000,995,"(2025, 3, 6)",笑声笑,10508,49,菜鸟互啄,1,Xinjiang Counter-terrorism,None
4,637000,5722,"(2018, 9, 15)",共青团中央,11416570,41,CSGO既视感,8,Xinjiang Counter-terrorism,Government
1,4664000,22000,"(2020, 7, 21)",秋田早上好,419089,129,塔吉克兄弟,9,Xinjiang Counter-terrorism,Famous Content Creator
0,4917000,2153,"(2022, 2, 28)",宫水毅,1571,69,页面视频我看了贼血腥,10,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,气的头皮发麻！,5,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,太漂亮了吧,6,Xinjiang Counter-terrorism,Government
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,老外估计把所有带墙的院子都能算拘留所吧，哈哈哈哈,10,Xinjiang Counter-terrorism,Government
0,176000,883,"(2025, 2, 16)",我要骑宝马,4734,71,蝇熊,7,Xinjiang Counter-terrorism,None
4,2518000,24000,"(2021, 2, 19)",共青团中央,11416568,99,致敬,10,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,除了不是邪的，你爱信什么信什么。,6,Xinjiang Counter-terrorism,None
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,这声音好像山东听力高考哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,5,Xinjiang Counter-terrorism,Government
0,230000,1450,"(2024, 8, 20)",长河飞烟,115046,106,西辽,5,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,戳了，北约军援的乌军嘛,10,Xinjiang Counter-terrorism,Famous Content Creator
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,环卫工人集中住宿的？都这么年轻？天啊,6,Xinjiang Counter-terrorism,Government
2,471000,2048,"(2021, 5, 29)",卢克文工作室,4368367,145,所以，继续吹,2,Xinjiang Counter-terrorism,Influencer
2,427000,935,"(2021, 4, 18)",卢克文工作室,4368358,72,队伍里面有坏人啊！,7,Xinjiang Counter-terrorism,Influencer
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,玛纳斯有吗,5,Xinjiang Counter-terrorism,Government
0,383000,382,"(2024, 5, 13)",时间碎片记录,22435,95,我就听他像是湖南滴,8,Xinjiang Counter-terrorism,None
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,.,5,Xinjiang Counter-terrorism,Famous Content Creator
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,李鸿章不看后汉书和三国志的吗，东汉那帮关东士人动不动就说不要关西之地，后来咋样了,9,Xinjiang Counter-terrorism,Famous Content Creator
0,120000,995,"(2025, 3, 6)",笑声笑,10508,49,生姜 心脏,6,Xinjiang Counter-terrorism,None
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,啥时候广东比得过我们江苏苏联了？,5,Xinjiang Counter-terrorism,Media
0,106000,26,"(2024, 10, 20)",狙击手咸鱼虾,4472,61,副支队长,9,Xinjiang Counter-terrorism,None
0,787000,513,"(2024, 10, 19)",1号档案纪录,36532,90,威武,1,Xinjiang Counter-terrorism,None
2,427000,935,"(2021, 4, 18)",卢克文工作室,4368358,72,应该学唐太宗对他们这些组织分而治之,4,Xinjiang Counter-terrorism,Influencer
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,他们的上帝还没出生呢,4,Xinjiang Counter-terrorism,None
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,？？？？？？？？？？？？？？？？？？？？？？？？,6,Xinjiang Counter-terrorism,Government
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,老子打的就是精锐,9,Xinjiang Counter-terrorism,Influencer
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,没文化就是恐惧,5,Xinjiang Counter-terrorism,Government
7,2013000,6910,"(2020, 10, 9)",腔调制造,236229,110,加拿大控枪,8,Xinjiang Counter-terrorism,High-Energy Streamer
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,塔里木大学,5,Xinjiang Counter-terrorism,Famous Content Creator
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,致敬古代英雄,7,Xinjiang Counter-terrorism,Famous Content Creator
4,637000,5722,"(2018, 9, 15)",共青团中央,11416570,41,键盘侠,7,Xinjiang Counter-terrorism,Government
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,这些片子侮辱完了消防队员又来侮辱维和部队，不知道下一个军种又要怎么被他们侮辱？,6,Xinjiang Counter-terrorism,Famous Content Creator
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,学学历史吧，就是rouzhi,5,Xinjiang Counter-terrorism,Famous Content Creator
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,太原脏话,6,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,天哪，还好命保下来了,10,Xinjiang Counter-terrorism,Government
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,致敬,8,Xinjiang Counter-terrorism,Famous Content Creator
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,笑话呢？,4,Xinjiang Counter-terrorism,Famous Content Creator
0,237000,701,"(2024, 9, 18)",全民历史观,9291,59,宗教是为政治服务的,5,Xinjiang Counter-terrorism,None
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬,9,Xinjiang Counter-terrorism,Influencer
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,宋朝经济虽然很牛，但军事一塌糊涂,7,Xinjiang Counter-terrorism,Famous Content Creator
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,泪目,9,Xinjiang Counter-terrorism,Influencer
0,82000,22,"(2024, 6, 15)",珂珂说案,132493,82,不超过一万元,9,Xinjiang Counter-terrorism,None
0,230000,1450,"(2024, 8, 20)",长河飞烟,115046,106,阿（e）兰，西迁的柔然,5,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,是这个道理~~,10,Xinjiang Counter-terrorism,Government
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,上桌成了菜,4,Xinjiang Counter-terrorism,Media
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,确实漂亮国,10,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,还可以,9,Xinjiang Counter-terrorism,None
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,不是，新疆惹你们这群外媒了吗？,10,Xinjiang Counter-terrorism,Government
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,完颜构,8,Xinjiang Counter-terrorism,Famous Content Creator
2,598000,813,"(2022, 12, 20)",环球地图,202001,178,清朝的壮大就在于八旗的监管,2,Xinjiang Counter-terrorism,Influencer
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,明明被伊斯兰侵入了新疆，佛教才被毁的,8,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,OK，大众是要给我们本土汽车腾地方么,6,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,正能量拍多了忘了人还有别的情感,10,Xinjiang Counter-terrorism,Famous Content Creator
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,真自由,4,Xinjiang Counter-terrorism,Media
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,他预订又不是免费送的，人家酒店就是这个标准,1,Xinjiang Counter-terrorism,None
0,403000,141,"(2024, 8, 30)",05式自行榴弹炮,4372,36,把火焰喷射器拉上来啊！,4,Xinjiang Counter-terrorism,None
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,时间和历法是主权！在古代私自研究天文是死罪,2,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,啊？,8,Xinjiang Counter-terrorism,Famous Content Creator
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬！,6,Xinjiang Counter-terrorism,Influencer
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,集体发放公务员,5,Xinjiang Counter-terrorism,Famous Content Creator
2,659000,1658,"(2024, 4, 19)",乌鸦校尉CaptainWuya,2926525,65,看出来了，炸弹的威力越来越大了,6,Xinjiang Counter-terrorism,Influencer
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,一个下属师就20多万,10,Xinjiang Counter-terrorism,Famous Content Creator
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,所长心里也是骂了BBC一万遍居然要向国外人解释这么简单的道理,10,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,哈哈哈哈哈哈哈，前面写得好像到处是强迫劳动的样子，最后只能偷偷写一句没有发现……,10,Xinjiang Counter-terrorism,None
